発句	175	144	19
発向	71	7	1
発問	8	1476	39
発声	1588	5274	110
発売	215146	21001	2900
発射	25318	4082	332
発展	60842	75795	1917
発布	2397	449	51
発心	191	319	5
発情	396	1536	56
発想	4001	34480	743
発意	84	352	2
発憤	15	83	12
発振	854	1033	42
発掘	15144	8817	338
発揚	244	242	8
発揮	16232	13823	968
発散	1296	2806	181
発明	13784	18374	455
発案	3825	1314	60
発汗	465	2988	59
発泡	1162	2292	135
発注	8639	13626	256
発火	1903	1440	51
発煙	544	308	2
発熱	2717	9197	203
発狂	501	372	31
発現	4907	7256	290
発生	110785	76919	3047
発疹	490	3012	75
発病	1037	3456	127
発症	8462	14655	358
発癌	721	5350	120
発着	18064	2529	76
発砲	3455	1228	88
発破	340	810	30
発祥	7114	5091	133
発端	3130	4114	121
発給	1824	1362	47
発育	1058	6619	121
発色	846	2008	94
発芽	1772	4004	206
発行	59497	44649	1463
発表	192246	57987	3790
発見	86344	46366	2898
発覚	9033	2327	276
発言	26102	53348	1376
発話	492	2001	47
発議	468	636	20
発赤	175	786	21
発走	517	240	64
発起	870	555	60
発足	31870	6328	358
発車	4944	2151	186
発送	1582	22708	1187
発進	3449	2141	143
発達	22529	40573	978
発酵	4095	11203	406
発電	42779	67081	483
発震	94	177	7
発露	220	685	21
発音	13555	18948	511
発頭	5	6	2
発願	395	205	24
登	5678	4322	25
登り	2491	9723	90
登仙	11	13	1
登坂	571	419	21
登城	477	158	23
登場	179790	30704	3363
登壇	817	521	15
登山	11539	39105	600
登庁	142	102	5
登攀	520	485	12
登板	30168	3467	244
登校	2113	12850	415
登極	75	33	3
登楼	40	11	6
登用	3047	2146	82
登記	8052	31401	567
登録	61357	131494	2837
登降	16	61	1
登院	157	34	13
登頂	2223	1421	46
登高	35	111	4
白	38208	90124	3622
白々しい	9	352	20
白い	12193	47651	2723
白ける	3	1144	64
白む	4	651	35
白バイ	339	576	30
白丁	128	118	1
白下	28	15	1
白亜	362	404	24
白人	11510	7439	355
白光	89	140	5
白兵	125	213	12
白刃	62	175	16
白和え	6	88	24
白土	480	310	7
白地	1606	1285	80
白墨	41	52	1
白壁	390	784	43
白夜	393	251	32
白太	12	79	1
白妙	41	55	6
白子	693	573	94
白寿	75	169	8
白州	157	619	48
白帆	29	59	3
白描	21	19	1
白文	72	92	4
白斑	396	480	5
白旗	635	544	20
白日	280	580	30
白星	1622	124	53
白書	1613	3806	116
白木	661	872	51
白根	891	411	12
白桃	78	398	17
白楊	68	48	1
白樫	43	66	5
白樺	605	69	24
白檀	107	223	27
白毫	49	94	7
白水	636	358	1
白波	146	536	24
白湯	58	718	29
白滝	287	204	32
白濁	212	432	27
白炭	51	122	4
白熊	118	235	73
白熱	1108	1689	97
白状	273	115	66
白玉	248	502	55
白球	71	116	8
白番	190	84	13
白痴	221	432	13
白癜	4	6	1
白癬	130	1327	47
白百合	49	243	17
白皙	22	32	3
白目	152	1038	36
白石	4987	191	21
白砂	266	887	62
白磁	318	447	21
白票	129	137	1
白米	494	3135	65
白粉	243	759	27
白粥	5	38	8
白糸	233	195	26
白系	415	215	11
白紙	2024	3576	113
白線	466	734	33
白羽	714	513	26
白肌	18	90	6
白色	7771	6878	178
白茶	47	85	1
白菜	361	2137	340
白蓮	418	249	7
白虎	404	1225	48
白蛇	306	301	8
白蜜	2	6	1
白衣	629	2007	109
白身	370	1717	136
白酒	229	426	7
白銅	134	149	8
白雲	739	591	21
白露	868	128	17
白頭	67	117	10
白馬	1895	970	19
白骨	413	697	33
白髪	617	4624	197
白髪染め	17	1434	24
白髯	13	19	1
白魔	145	329	5
白鳥	4057	2520	131
白黒	1868	3851	133
白鼠	15	22	2
百事	10	45	4
百出	27	70	3
百千	11	107	2
百合	100	3713	326
百味	12	28	1
百姓	2728	4230	207
百官	611	168	8
百害	20	616	15
百態	15	15	2
百獣	180	129	4
百科	3277	2023	143
百聞	12	1023	16
百般	21	58	5
百花	152	229	21
百薬	38	396	4
百計	3	4	1
百貨	92	99	305
百錬	152	35	1
的	1129199	3282177	62910
的中	1441	4118	316
的外れ	170	1775	40
的確	1510	25276	298
皆	6490	2089	17365
皆伝	179	108	16
皆兵	134	108	2
皆勤	326	463	31
皆既	281	1343	16
皆朱	2	3	1
皆殺し	1148	941	48
皆無	2482	6926	187
皆目	21	632	34
皇位	2224	1185	45
皇后	10813	4286	187
皇嗣	202	8	3
皇国	689	1031	35
皇太后	1709	363	49
皇太子	7572	2993	223
皇女	2486	1099	29
皇子	5409	3144	225
皇孫	226	197	3
皇宗	25	66	2
皇室	4523	3812	187
皇宮	320	92	4
皇居	1927	1802	92
皇帝	36330	9606	602
皇族	6524	2207	89
皇祖	131	499	11
皇統	580	511	20
皇考	23	2	1
皇軍	115	306	9
皇霊	196	30	1
皓々	6	14	3
皚々	1	6	1
皮	8539	25865	1212
皮下	623	2760	62
皮切り	6495	121	65
皮帯	1	20	2
皮相	64	463	13
皮肉	3324	6581	343
皮肉る	98	657	27
皮脂	257	5826	55
皮膚	9214	49498	1066
皮膜	452	1561	11
皮質	1828	3336	106
皮革	1288	996	36
皺	444	10130	358
皺寄せ	16	32	26
皿	3328	16115	1190
皿洗い	144	447	29
盆	1788	3541	476
盆の窪	3	8	3
盆地	6186	2277	97
盆暮れ	7	120	6
盆栽	566	1517	95
盆石	33	18	1
盆踊り	679	1587	71
益	5086	6041	170
益する	53	414	5
益体	3	23	3
益税	11	90	6
益荒男	13	84	6
益虫	73	166	2
益金	79	506	33
盗	1401	1138	30
盗み	1279	926	48
盗み出す	205	599	29
盗み撮り	15	21	4
盗み聞き	115	50	20
盗み見	64	113	6
盗み見る	21	363	27
盗み読み	1	7	3
盗み食い	41	55	9
盗む	688	11112	518
盗人	388	859	47
盗作	637	578	15
盗品	271	239	23
盗塁	10186	706	87
盗掘	773	396	18
盗汗	15	32	1
盗犯	44	24	2
盗用	773	542	18
盗癖	22	56	1
盗聴	1052	3709	94
盗賊	2407	2408	82
盗難	1599	8125	163
盛り	1300	5405	304
盛り上がり	1795	3770	145
盛り上がる	768	17138	809
盛り上げる	884	8411	257
盛り付ける	64	1215	127
盛り合わせ	54	511	66
盛り合わせる	4	137	20
盛り土	322	1823	31
盛り砂	1	25	1
盛り花	10	133	1
盛り込み	390	44	2
盛り込む	601	16518	308
盛り返す	109	538	34
盛る	165	6412	407
盛ん	19508	23622	638
盛事	14	25	4
盛会	27	415	5
盛儀	20	25	4
盛典	35	31	1
盛名	83	49	2
盛夏	153	488	17
盛大	1479	3617	102
盛時	411	157	2
盛期	522	228	8
盛業	36	44	1
盛況	970	3071	88
盛者	12	87	1
盛行	241	49	11
盛衰	617	692	30
盛装	89	67	8
盟	1220	309	9
盟主	1247	788	31
盟友	1886	698	42
盟約	1250	383	26
監事	896	4591	2
監修	5352	2308	148
監察	2290	1210	41
監房	104	162	9
監査	8029	30271	801
監獄	2576	1747	113
監理	1110	3777	57
監督	160536	70453	4258
監禁	2887	1153	108
監置	76	67	2
監視	14931	22794	635
監訳	102	124	4
監護	367	2461	24
盤	43306	12659	495
盤上	374	426	18
盤踞	16	4	5
盤面	673	631	27
盥回し	14	629	31
盧遮那	27	69	3
目	259471	573941	28092
目くじら	16	506	16
目する	16	8	70
目の下	123	1500	83
目の当たり	1792	904	127
目の敵	137	346	7
目の玉	13	166	10
目まぐるしい	83	2480	82
目上	257	2212	47
目下	434	237	133
目付き	31	1613	164
目付け	101	678	45
目代	247	100	3
目元	101	1568	97
目先	171	4387	159
目処	1324	5745	178
目利き	140	991	17
目前	2685	4836	185
目印	1195	5551	111
目地	119	1094	13
目塗り	2	11	1
目安	2079	29157	396
目尻	100	1324	76
目張	7	4	71
目張り	36	81	3
目当て	1356	5615	322
目打ち	17	104	6
目抜き	4	40	7
目指す	18252	157443	2603
目撃	8789	3927	386
目新しい	214	1760	47
目明かし	17	111	5
目明き	2	29	1
目星	55	436	21
目板	9	57	2
目標	29673	153717	2552
目次	4407	3177	108
目深	20	108	6
目減り	129	348	28
目玉	2107	4158	264
目白押し	37	912	66
目的	96233	303285	4397
目盛り	455	2453	83
目盛る	3	70	7
目睫	2	14	2
目礼	7	54	12
目移り	12	59	24
目立つ	5828	39173	1479
目立て	34	135	6
目算	79	189	6
目線	1127	13969	261
目縁	1	6	1
目色	12	19	2
目茶目茶	2	2085	203
目茶苦茶	18	7251	439
目薬	177	1816	116
目見え	46	17	6
目視	1047	2332	25
目覚まし	201	1719	219
目覚ましい	414	3723	106
目覚め	3085	2464	102
目覚める	950	12500	452
目角	2	5	1
目論む	1140	1956	67
目論見	793	2246	58
目貫	34	115	5
目路	4	10	2
目途	944	3122	31
目通り	150	152	23
目遣い	2	2	1
目配せ	50	180	33
目配り	44	611	24
目釘	67	76	2
目録	3951	4795	119
目障り	90	483	24
目隠し	482	1353	70
目頭	34	1472	53
目顔	3	16	9
目鼻	61	253	27
盲人	601	1197	29
盲信	73	216	12
盲導	12	14	54
盲従	53	98	4
盲愛	2	17	1
盲点	169	1328	31
盲目	1254	3047	91
盲者	24	71	1
盲腸	397	1101	32
直	26150	4210	674
直々	641	625	33
直し	3910	2115	100
直す	1854	15302	2060
直ちに	6083	25508	492
直る	42	4473	1515
直上	733	502	4
直下	2965	4216	59
直交	2365	529	25
直会	86	201	4
直伝	257	332	20
直列	4173	1202	50
直前	25549	27559	838
直参	360	118	7
直喩	43	146	3
直営	4097	2297	82
直垂	166	85	4
直売	605	3138	54
直宮	33	4	1
直射	374	3483	73
直属	2475	1724	63
直弟	13	14	1
直径	11158	10280	385
直後	39484	38931	1096
直情	89	147	9
直感	1618	9317	188
直截	157	343	16
直接	45506	159357	2675
直撃	2977	1491	176
直播き	8	618	10
直方	1228	255	18
直書	22	12	3
直流	4789	2510	45
直球	720	867	77
直積	704	56	2
直立	2186	1200	80
直筆	1031	1136	74
直系	2455	2202	49
直結	4565	1310	155
直線	15353	14973	563
直腸	627	3292	68
直航	27	14	4
直行	2321	2471	159
直衣	130	114	8
直裁	22	99	2
直視	306	577	52
直覚	16	142	2
直観	1130	3085	93
直角	1677	3216	108
直言	244	3066	19
直訳	2843	971	56
直話	6	21	3
直読	41	101	1
直談	7	5	2
直販	508	1214	22
直路	11	19	4
直轄	6447	2570	46
直近	1884	5285	77
直送	191	1599	47
直通	14831	2437	171
直進	1651	2236	83
直間	10	63	2
直面	4565	409	306
相	26147	9792	3002
相する	1	89	3
相乗	684	4236	83
相乗り	481	495	87
相互	24736	6249	1028
相伝	531	455	12
相伴	137	146	10
相似	894	1019	34
相克	137	800	19
相即	18	142	4
相反	1257	2282	18
相国	317	207	17
相場	3061	30696	1058
相好	13	88	14
相姦	1093	309	15
相対	13154	22239	441
相席	74	194	12
相当	37315	26417	1897
相役	23	17	1
相応	1875	5988	217
相思	25	36	17
相性	2247	15521	549
相愛	245	116	18
相手	54664	276111	9768
相承	219	327	2
相撲	14808	6924	536
相方	1544	1887	247
相棒	1916	2878	226
相槌	54	1644	81
相殺	1224	2656	148
相法	46	191	1
相生	1510	671	10
相称	359	110	1
相等	72	83	1
相続	16100	61407	951
相聞	53	87	4
相補	534	798	21
相談	12638	224898	3400
相貌	97	323	17
相違	6483	11563	344
相部屋	138	726	8
相銀	130	10	5
相関	3184	10372	197
盾	7057	7254	330
省	72368	3738	3166
省く	611	7500	202
省エネ	591	13441	87
省令	2009	5869	70
省内	998	1462	23
省力	469	1777	25
省察	193	340	9
省庁	3041	12479	156
省略	8937	5027	350
省益	22	217	6
省線	294	116	5
眇	18	43	2
眉	1665	5047	376
眉墨	18	239	4
眉宇	2	6	3
眉根	3	223	19
眉毛	416	1885	127
眉目	67	69	3
眉間	176	1655	78
看取	114	93	8
看守	987	786	92
看板	8404	26229	812
看病	907	1234	108
看破	273	82	16
看護	10784	81807	1250
看過	297	612	20
県	664379	284592	10286
県下	1039	1606	4
県人	107	248	1
県令	490	121	9
県会	3	1	13
県内	24261	30485	182
県勢	171	84	12
県南	688	493	19
県営	2116	1104	12
県土	125	580	1
県域	1325	398	6
県境	3024	2498	40
県外	1	17	80
県庁	6040	5687	78
県政	964	2344	26
県民	4706	21081	187
県立	42446	10152	273
県花	118	83	5
県警	3093	3550	33
県議	1655	1410	21
県連	1708	1167	43
県道	20743	7840	125
真	35323	9566	2720
真っ先	995	5535	214
真っ向	631	2099	79
真っ暗	278	5485	248
真っ白	523	3505	374
真っ白い	28	881	56
真っ盛り	42	775	56
真っ直ぐ	885	5123	753
真っ裸	9	83	8
真っ赤	606	4224	513
真っ青	80	1515	110
真っ黒	358	2677	219
真っ黒い	20	617	21
真ん中	2126	19769	880
真ん丸	12	773	66
真ん前	13	480	42
真上	829	2853	92
真下	1128	2650	84
真似	2924	7529	723
真似る	244	5524	159
真似事	99	492	27
真価	374	1560	40
真俗	9	60	3
真偽	1763	3039	73
真冬	477	2299	88
真券	11	6	1
真剣	2657	32949	1028
真名	371	235	12
真否	14	60	5
真因	17	164	2
真土	73	68	3
真夏	1457	4504	233
真宗	1727	1206	68
真実	6846	35222	824
真帆	218	104	4
真弓	979	258	18
真影	55	41	15
真後ろ	165	606	39
真心	318	3501	60
真性	455	734	29
真情	62	207	13
真意	931	3803	130
真打ち	79	337	28
真摯	765	9075	86
真新しい	102	1233	58
真昼	387	600	24
真横	294	1693	59
真正	1639	514	45
真水	341	1043	30
真率	13	47	8
真珠	2401	3723	88
真理	3914	16380	378
真田	3963	1016	22
真皮	210	1554	19
真相	4202	7763	275
真砂	396	424	12
真空	5329	7309	154
真竹	33	38	6
真筆	175	112	9
真結び	3	8	1
真綿	115	373	19
真義	26	49	4
真草	15	13	4
真葛	243	23	3
真裏	54	128	8
真言	1130	1489	139
真誠	21	2	1
真贋	243	405	10
真跡	86	60	7
真金	81	20	1
真鍮	1055	1264	39
真面目	2083	18094	1060
真顔	75	769	71
真髄	228	2241	62
真鯉	6	54	11
真鯛	11	1729	40
眠い	41	7714	1607
眠たい	8	949	94
眠らす	3	170	4
眠り	1976	8649	355
眠りこける	5	194	17
眠り薬	12	55	2
眠り込む	10	389	30
眠る	1921	24594	1931
眠気	476	4386	173
眩しい	45	5055	314
眩惑	53	29	10
眩暈	180	732	1
眷属	490	673	17
眺め	2166	5701	224
眺める	1217	33773	1675
眺望	1557	4152	91
眺臨	1	1	1
眼	12383	37026	309
眼下	449	2471	89
眼中	71	683	34
眼光	127	463	27
眼前	488	2243	84
眼力	86	538	16
眼孔	7	20	1
眼差し	252	5176	252
眼帯	178	471	21
眼底	125	1450	32
眼球	1304	4614	87
眼界	1	44	1
眼疾	40	35	1
眼目	119	553	26
眼睛	5	12	1
眼瞼	288	1646	18
眼科	958	6841	167
眼窩	1157	693	19
眼識	11	55	6
眼鏡	2789	18756	909
着	54508	28161	2180
着々	647	2926	107
着く	2915	37457	1760
着こなし	232	972	147
着せる	198	4568	320
着る	1737	48570	2917
着メロ	163	554	61
着付け	250	2097	47
着任	4375	843	63
着信	1315	5662	226
着倒れ	4	22	1
着剣	208	21	1
着古し	36	16	3
着地	1405	2912	105
着実	2107	13519	196
着尺	14	126	1
着崩れ	11	105	2
着工	6844	3324	111
着席	828	858	65
着座	549	208	11
着弾	773	427	25
着想	2736	1194	48
着手	10344	5217	242
着払い	37	1509	88
着替え	864	4999	139
着替える	173	4193	406
着服	332	156	11
着水	1079	331	31
着流し	103	182	11
着火	901	688	34
着物	1983	19436	866
着生	692	385	20
着用	14577	5455	347
着痩せ	2	88	5
着発	490	77	1
着目	3779	856	156
着眼	237	1239	40
着背長	1	5	1
着脱	774	1299	29
着色	2201	3615	111
着荷	4	113	2
着衣	622	845	39
着込む	41	1221	70
着金	9	178	10
着陣	239	26	5
着陸	9472	2936	201
着飾る	38	984	49
睡眠	3253	31092	815
睡蓮	226	1001	50
睡魔	42	730	79
督する	4	55	4
督促	396	3183	77
督励	80	106	3
督戦	153	53	2
睥睨	29	19	9
睦まじい	90	619	9
睦む	1	71	2
睦月	521	202	18
睦言	2	22	4
睨み	229	595	24
睾丸	405	1338	53
瞋恚	20	122	5
瞑する	1	13	3
瞑想	2183	8750	121
瞑目	23	22	2
瞞着	2	26	1
瞠目	31	37	11
瞥見	15	15	3
瞬き	129	1595	107
瞬く	1469	2537	172
瞬時	1288	6997	154
瞬発	418	1380	51
瞬間	8108	54648	1765
瞭然	13	49	102
瞳	4011	9730	719
瞳子	64	87	3
瞳孔	510	1431	40
瞼	370	6449	220
瞽女	182	203	14
矍鑠	19	59	12
矛	767	2147	69
矛先	474	1282	40
矛盾	6737	17912	508
矜持	140	703	20
矢	10733	10066	483
矢の根	21	35	6
矢先	1390	2942	129
矢印	1138	8656	151
矢叫び	1	1	1
矢場	235	138	12
矢尻	80	559	26
矢庭	1	172	23
矢文	62	37	2
矢束	5	41	1
矢来	106	52	2
矢板	732	384	9
矢柄	97	25	3
矢玉	32	56	7
矢筈	104	168	1
矢筒	43	75	3
矢車	44	36	9
矢面	183	313	8
知	10981	26475	234
知らす	19	6200	170
知らせ	4216	4089	505
知らせる	2295	16462	12
知り合い	4735	16891	858
知り合う	1379	10547	440
知る	17594	563097	19398
知るべ	4	23	3
知れる	417	77268	13150
知事	21542	34328	820
知人	3923	18286	654
知力	383	1666	42
知勇	40	95	4
知友	40	72	4
知名	191	174	139
知命	61	62	1
知己	795	506	22
知性	2710	7445	219
知恵	2215	30872	2201
知悉	79	21	7
知慮	7	19	4
知略	201	227	14
知的	7358	39232	571
知育	230	820	11
知能	3990	7115	198
知行	4064	854	47
知見	2063	11198	54
知覚	2376	6971	176
知識	21997	177032	2314
知遇	923	153	10
知音	22	25	5
矧ぐ	8	72	8
矩	1668	495	6
矩形	831	1071	19
短	10187	4818	730
短い	17478	79969	1944
短め	498	1722	82
短パン	154	715	46
短信	49	331	18
短冊	466	1341	83
短刀	586	674	26
短剣	704	583	29
短命	1772	1143	33
短夜	9	25	1
短大	1287	4617	122
短小	188	192	7
短慮	44	58	1
短所	886	4822	131
短文	176	822	20
短期	5357	26863	552
短歌	3247	2829	216
短気	455	1125	59
短波	1983	1115	47
短絡	1590	2521	66
短編	13950	4897	213
短縮	12019	10735	274
短観	4	103	20
短評	27	56	79
短詩	82	108	8
短調	3367	1131	81
短資	68	383	3
短針	36	160	3
短銃	254	104	8
短靴	71	57	1
短音	67	120	1
矮小	609	913	16
矮性	138	145	5
矯める	3	114	2
矯正	2588	21072	271
矯風	140	122	2
石	70595	61853	2211
石ころ	101	943	43
石仏	682	1193	58
石像	832	1567	59
石刻	85	100	3
石印	27	16	2
石器	4082	3046	118
石垣	4631	5072	241
石塊	54	72	4
石塔	596	825	21
石壁	222	147	12
石女	13	40	4
石室	2966	1430	55
石山	1915	465	15
石工	750	765	22
石庭	102	239	13
石持	49	64	5
石斧	367	236	15
石材	1717	1931	45
石板	302	302	8
石柱	525	945	29
石棺	1370	911	32
石榴	90	883	88
石橋	4013	511	28
石段	801	3095	146
石油	15772	22803	680
石火	7	48	7
石灰	1779	3831	134
石炭	8947	6791	217
石版	531	765	30
石畳	642	2264	81
石碑	3382	4215	87
石神	438	415	17
石積み	510	1200	22
石窟	619	544	23
石竹	1	18	2
石筍	76	58	4
石粉	19	76	1
石組み	162	614	17
石綿	496	3530	13
石膏	1029	2014	40
石臼	291	814	17
石英	943	821	10
石菖	6	47	17
石蕗	26	179	34
石造	1411	849	23
石造り	761	898	33
石鏃	210	112	6
石門	355	390	7
石頭	322	152	13
石高	1770	540	23
砂	9699	20337	751
砂かぶり	22	9	2
砂上	73	378	7
砂丘	1865	1519	55
砂利	1535	4081	105
砂原	325	118	1
砂嘴	156	80	3
砂地	698	1426	63
砂場	246	1140	44
砂壁	4	43	4
砂子	294	148	6
砂層	97	162	10
砂山	266	367	6
砂岩	1652	618	35
砂嵐	379	469	19
砂州	834	375	24
砂浜	2053	4165	167
砂漠	7075	8836	314
砂煙	22	148	7
砂礫	581	668	32
砂粒	139	404	9
砂糖	5267	13345	1127
砂絵	67	78	1
砂遊び	15	225	17
砂金	438	514	16
砂鉄	305	589	20
砂防	893	1591	24
砂風呂	14	43	4
砒酸	12	189	1
研	4320	10440	218
研ぎ出し	21	78	1
研ぎ澄ます	5	1273	47
研ぐ	92	6442	104
研修	10223	111307	782
研削	237	684	13
研師	28	31	6
研磨	1214	2521	46
研究	232486	482677	6881
研鑽	1361	4305	46
砕く	261	4215	145
砕ける	76	2266	115
砕屑	225	112	1
砕氷	710	433	4
砕石	320	767	17
砕身	2	4	1
砥	286	593	9
砥の粉	10	49	1
砥石	490	2056	31
砦	15037	4802	126
砲	49304	7550	247
砲丸	499	145	41
砲兵	7197	775	30
砲台	3212	1791	38
砲塔	6774	673	31
砲声	105	100	12
砲座	218	94	1
砲弾	5540	1515	60
砲戦	678	119	8
砲手	657	115	8
砲撃	10166	2389	58
砲火	1629	629	24
砲煙	38	30	6
砲艦	1761	179	5
砲術	1946	525	33
砲身	3080	438	10
砲車	187	22	1
砲門	316	123	5
破く	15	568	66
破り	14689	860	34
破る	4142	15377	601
破れ	2563	1309	40
破れかぶれ	17	109	13
破れる	338	4832	218
破れ目	11	46	3
破壊	41950	28987	1142
破天荒	417	470	15
破局	1201	1526	70
破帽	4	3	1
破廉恥	69	408	16
破戒	171	217	10
破損	5062	8255	184
破断	545	635	23
破格	1104	1837	72
破棄	4778	2310	105
破水	49	756	23
破滅	1934	2587	141
破片	3130	2860	118
破獄	4	6	1
破瓜	27	85	6
破産	5953	15166	349
破砕	1005	1605	31
破竹	225	228	8
破約	80	14	3
破綻	6337	10572	485
破線	171	803	15
破裂	2143	2338	117
破談	688	388	10
破邪	68	79	3
破門	1868	245	25
破顔	11	29	7
破風	526	425	35
硝煙	78	131	12
硝石	312	107	3
硝酸	2010	2629	64
硫化	2049	1587	27
硫酸	3750	2734	93
硫黄	5732	4950	94
硬化	2775	12796	235
硬度	973	2617	16
硬式	4297	799	33
硬性	147	179	1
硬水	143	1353	17
硬派	584	693	24
硬玉	64	41	5
硬球	55	67	5
硬直	846	2724	141
硬調	13	43	1
硬貨	5385	1644	46
硬質	833	1319	49
硬軟	173	234	5
硬骨	144	68	11
硯	547	864	57
硯箱	55	74	13
硼砂	14	83	5
碁	2515	2084	121
碁打ち	30	39	1
碁敵	6	15	1
碁盤	653	803	29
碁石	198	453	11
碁聖	194	80	13
碌々	11	34	2
碍子	184	448	12
碑	13746	10507	488
碑文	3602	1069	44
碑石	66	74	2
碑銘	156	61	11
碧海	699	57	3
碧玉	136	138	2
碧眼	126	138	6
碩学	197	160	7
確か	5649	15669	5726
確かめる	1091	22677	832
確たる	382	1060	21
確保	31683	60354	1483
確信	4508	11891	597
確固	380	1196	85
確執	2274	1127	55
確報	14	186	9
確定	16134	31792	1123
確実	9890	73219	1525
確度	102	629	4
確率	12490	37263	719
確立	23513	17619	813
確答	21	83	2
確約	770	1020	32
確言	16	52	3
確診	4	25	2
確証	1346	1941	68
確認	54316	188121	5279
磁力	993	1706	25
磁化	850	797	12
磁区	102	106	1
磁器	1224	1283	29
磁土	9	23	1
磁場	3935	5267	63
磁性	2131	2362	25
磁極	316	338	1
磁気	6848	7814	155
磁界	611	1564	20
磁石	1897	5064	110
磊落	24	126	9
磐石	275	838	23
磔	527	502	22
磔刑	467	150	8
磨き	1392	5896	119
磨き込む	1	117	7
磨く	628	22797	696
磯	3129	4961	156
磯臭い	7	66	1
磯辺	202	231	28
磯魚	4	43	1
礁	1100	600	102
礎	1884	3325	47
礎石	914	820	31
礫	1573	1423	21
礬水	16	51	5
示し	43938	1443	9
示し合わせる	4	239	13
示す	50608	235150	4992
示唆	12023	3708	389
示威	505	457	13
示寂	156	39	3
示度	15	27	2
示教	13	20	1
示現	406	172	20
示談	467	4948	63
示達	75	37	3
礼	9118	8970	1214
礼儀	1800	6963	270
礼式	208	128	4
礼拝	8196	7462	255
礼服	586	732	33
礼楽	76	77	5
礼法	410	465	9
礼物	40	25	2
礼状	164	1003	47
礼砲	184	78	4
礼節	236	1073	21
礼者	5	63	6
礼装	502	1346	24
礼譲	32	27	2
礼賛	313	598	20
礼金	118	1596	32
社	161237	162362	5042
社中	431	630	15
社主	504	229	302
社交	2913	5070	195
社人	229	185	3
社会	140750	593449	9939
社債	959	3966	270
社共	216	301	1
社内	5584	32373	520
社内外	91	1307	8
社務	473	763	20
社協	28	1804	20
社友	78	186	4
社名	14767	9076	127
社告	77	88	4
社命	31	65	3
社員	13145	108188	2005
社団	8048	7301	56
社報	37	39	1
社外	1513	5474	140
社宅	649	2087	95
社家	634	383	3
社寺	1102	1067	44
社屋	1489	723	18
社日	27	39	11
社是	130	679	2
社格	2510	205	3
社業	469	384	3
社殿	4342	3193	68
社用	220	596	14
社畜	39	162	1
社稷	274	77	3
社線	325	172	1
社葬	82	852	21
社説	921	2662	61
社費	26	186	1
社運	154	257	3
社長	50563	62622	2416
社頭	121	235	2
社風	145	2467	15
祇	598	230	3
祈り	4504	14255	496
祈る	1389	26865	838
祈念	853	1871	76
祈祷	3122	3838	113
祈誓	18	18	1
祈願	3835	4340	175
祐筆	105	99	5
祓い	413	2117	45
祓い清める	21	215	4
祓う	156	891	24
祓え	21	84	1
祖	16529	6805	117
祖先	6039	6644	194
祖国	4037	4521	176
祖宗	50	54	1
祖師	425	498	7
祖廟	112	71	1
祖母	5189	10884	511
祖父	14780	11099	498
祖父母	1441	5673	165
祖神	714	888	17
祖語	988	190	7
祝い	1755	7727	844
祝い事	180	776	40
祝い金	22	453	20
祝う	2518	5903	314
祝する	24	503	23
祝儀	399	2157	179
祝典	579	188	13
祝勝	241	149	7
祝宴	540	488	29
祝意	67	220	2
祝日	5228	8514	302
祝杯	113	258	12
祝着	3	68	4
祝砲	101	58	6
祝祭	1258	559	36
祝祭日	495	1500	16
祝祷	28	35	4
祝福	2641	4998	229
祝言	219	228	15
祝詞	420	1477	27
祝賀	1677	1314	36
祝辞	386	1119	39
祝電	185	350	6
神	88664	231484	5004
神々しい	64	915	35
神主	1100	1620	57
神事	2464	3771	89
神人	484	1014	20
神仏	2300	3323	104
神仙	479	468	23
神代	1274	1030	49
神位	39	28	1
神体	1349	1733	39
神像	629	570	13
神典	51	78	2
神前	645	1559	37
神剣	226	155	2
神助	16	48	5
神化	96	85	3
神君	88	46	4
神品	271	68	1
神器	874	1238	32
神国	213	359	8
神域	453	488	13
神変	74	69	3
神妙	96	686	53
神威	566	352	29
神学	9074	5135	120
神官	1870	1976	70
神宝	494	393	8
神州	381	149	8
神式	79	504	9
神徳	186	443	2
神性	542	1263	10
神意	225	391	11
神慮	30	73	1
神授	182	139	4
神政	56	61	2
神明	2168	1130	42
神智	1078	354	3
神木	682	813	23
神格	1536	1419	37
神棚	274	2271	33
神業	84	848	17
神楽	2459	4802	65
神権	174	244	14
神殿	7321	7555	195
神気	18	255	5
神火	93	96	2
神無月	142	227	12
神父	3498	3531	138
神璽	135	34	2
神社	60951	57749	1586
神祇	837	365	20
神祖	26	24	1
神祭	112	101	9
神秘	4056	9344	286
神経	20007	84098	2230
神罰	141	162	2
神聖	8303	4811	159
神職	1597	1385	27
神苑	118	106	1
神葬	75	242	5
神託	1178	820	19
神話	17421	17213	482
神通	770	214	27
神速	103	220	4
神道	5368	5926	167
神鏡	162	113	7
神階	465	102	1
神隠し	307	481	25
神霊	914	2018	28
神韻	47	26	1
神領	539	172	12
神頼み	26	397	19
神風	1636	815	27
神饌	509	394	13
神馬	222	193	5
祟り	714	1625	34
祟り目	3	41	5
祠	2320	4208	89
祠堂	295	165	9
祥月	5	15	6
票	18872	35223	854
票数	466	303	8
票決	264	70	4
票田	109	127	5
祭	48940	31654	961
祭り	12571	35845	1567
祭り上げる	23	470	14
祭主	236	172	7
祭事	889	737	19
祭儀	408	492	15
祭具	125	138	5
祭典	2792	2201	85
祭司	864	2313	42
